Data as of,Start Date,End Date,Year,Month,Group,State,Indicator,Non-Hispanic White,Non-Hispanic Black or African American,Non-Hispanic American Indian or Alaska Native,Non-Hispanic Asian,Non-Hispanic Native Hawaiian or Other Pacific Islander,Non Hispanic more than one race,Hispanic or Latino,Footnote
05/26/2021,02/01/2021,02/28/2021,2021,2,By Month,Virginia,Unweighted distribution of population (%),61.2,19.1,0.3,6.8,0.1,2.7,9.8,
05/26/2021,02/01/2021,02/28/2021,2021,2,By Month,Virginia,Weighted distribution of population (%),52.8,22.4,0.2,9.9,0.1,3.1,11.5,
05/26/2021,03/01/2021,03/31/2021,2021,3,By Month,Virginia,Count of COVID-19 deaths,349,178,0,28,0,,26,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,03/01/2021,03/31/2021,2021,3,By Month,Virginia,Distribution of COVID-19 deaths (%),59.9,30.5,0,4.8,0,,4.5,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,03/01/2021,03/31/2021,2021,3,By Month,Virginia,Unweighted distribution of population (%),61.2,19.1,0.3,6.8,0.1,2.7,9.8,
05/26/2021,03/01/2021,03/31/2021,2021,3,By Month,Virginia,Weighted distribution of population (%),52.6,23.1,0.2,9.8,0.1,3.1,11.1,
05/26/2021,04/01/2021,04/30/2021,2021,4,By Month,Virginia,Count of COVID-19 deaths,266,135,0,29,0,0,30,
05/26/2021,04/01/2021,04/30/2021,2021,4,By Month,Virginia,Distribution of COVID-19 deaths (%),57.6,29.2,0,6.3,0,0,6.5,
05/26/2021,04/01/2021,04/30/2021,2021,4,By Month,Virginia,Unweighted distribution of population (%),61.2,19.1,0.3,6.8,0.1,2.7,9.8,
05/26/2021,04/01/2021,04/30/2021,2021,4,By Month,Virginia,Weighted distribution of population (%),52.9,21.7,0.2,10.4,0.1,3.1,11.6,
05/26/2021,05/01/2021,05/22/2021,2021,5,By Month,Virginia,Count of COVID-19 deaths,109,37,0,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,05/01/2021,05/22/2021,2021,5,By Month,Virginia,Distribution of COVID-19 deaths (%),68.6,23.3,0,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,05/01/2021,05/22/2021,2021,5,By Month,Virginia,Unweighted distribution of population (%),61.2,19.1,0.3,6.8,0.1,2.7,9.8,
05/26/2021,05/01/2021,05/22/2021,2021,5,By Month,Virginia,Weighted distribution of population (%),54.2,20.7,0.2,11,0.1,3,10.8,
05/26/2021,01/01/2020,05/22/2021,2020/2021,,By Total,Washington,Count of COVID-19 deaths,3836,183,141,410,101,62,639,
05/26/2021,01/01/2020,05/22/2021,2020/2021,,By Total,Washington,Distribution of COVID-19 deaths (%),71.3,3.4,2.6,7.6,1.9,1.2,11.9,
05/26/2021,01/01/2020,05/22/2021,2020/2021,,By Total,Washington,Unweighted distribution of population (%),67.5,4,1.3,9.3,0.7,4.1,13,
05/26/2021,01/01/2020,05/22/2021,2020/2021,,By Total,Washington,Weighted distribution of population (%),62.1,5.8,0.8,15,0.8,4.5,10.9,
05/26/2021,01/01/2020,12/31/2020,2020,,By Year,Washington,Count of COVID-19 deaths,2630,132,95,262,63,39,470,
05/26/2021,01/01/2020,12/31/2020,2020,,By Year,Washington,Distribution of COVID-19 deaths (%),71.2,3.6,2.6,7.1,1.7,1.1,12.7,
05/26/2021,01/01/2020,12/31/2020,2020,,By Year,Washington,Unweighted distribution of population (%),67.5,4,1.3,9.3,0.7,4.1,13,
05/26/2021,01/01/2020,12/31/2020,2020,,By Year,Washington,Weighted distribution of population (%),61.6,5.8,0.8,15.5,0.8,4.5,11,
05/26/2021,01/01/2021,05/22/2021,2021,,By Year,Washington,Count of COVID-19 deaths,1206,51,46,148,38,23,169,
05/26/2021,01/01/2021,05/22/2021,2021,,By Year,Washington,Distribution of COVID-19 deaths (%),71.7,3,2.7,8.8,2.3,1.4,10,
05/26/2021,01/01/2021,05/22/2021,2021,,By Year,Washington,Unweighted distribution of population (%),67.5,4,1.3,9.3,0.7,4.1,13,
05/26/2021,01/01/2021,05/22/2021,2021,,By Year,Washington,Weighted distribution of population (%),63.5,5.6,0.9,13.7,0.9,4.6,10.8,
05/26/2021,01/01/2020,01/31/2020,2020,1,By Month,Washington,Count of COVID-19 deaths,0,0,0,0,0,0,0,
05/26/2021,01/01/2020,01/31/2020,2020,1,By Month,Washington,Distribution of COVID-19 deaths (%),0,0,0,0,0,0,0,
05/26/2021,01/01/2020,01/31/2020,2020,1,By Month,Washington,Unweighted distribution of population (%),67.5,4,1.3,9.3,0.7,4.1,13,
05/26/2021,01/01/2020,01/31/2020,2020,1,By Month,Washington,Weighted distribution of population (%),0,0,0,0,0,0,0,
05/26/2021,02/01/2020,02/29/2020,2020,2,By Month,Washington,Count of COVID-19 deaths,,0,0,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,02/01/2020,02/29/2020,2020,2,By Month,Washington,Distribution of COVID-19 deaths (%),,0,0,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,02/01/2020,02/29/2020,2020,2,By Month,Washington,Unweighted distribution of population (%),67.5,4,1.3,9.3,0.7,4.1,13,
05/26/2021,02/01/2020,02/29/2020,2020,2,By Month,Washington,Weighted distribution of population (%),58.1,6.7,0.6,19.5,0.8,4.5,9.9,
05/26/2021,03/01/2020,03/31/2020,2020,3,By Month,Washington,Count of COVID-19 deaths,226,,,37,,,13,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,03/01/2020,03/31/2020,2020,3,By Month,Washington,Distribution of COVID-19 deaths (%),78.2,,,12.8,,,4.5,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,03/01/2020,03/31/2020,2020,3,By Month,Washington,Unweighted distribution of population (%),67.5,4,1.3,9.3,0.7,4.1,13,
05/26/2021,03/01/2020,03/31/2020,2020,3,By Month,Washington,Weighted distribution of population (%),59.4,6.3,0.7,18.2,0.8,4.5,10.2,
05/26/2021,04/01/2020,04/30/2020,2020,4,By Month,Washington,Count of COVID-19 deaths,402,22,,45,,,64,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,04/01/2020,04/30/2020,2020,4,By Month,Washington,Distribution of COVID-19 deaths (%),73.2,4,,8.2,,,11.7,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,04/01/2020,04/30/2020,2020,4,By Month,Washington,Unweighted distribution of population (%),67.5,4,1.3,9.3,0.7,4.1,13,
05/26/2021,04/01/2020,04/30/2020,2020,4,By Month,Washington,Weighted distribution of population (%),59.7,6.2,0.7,17.3,0.8,4.5,10.7,
05/26/2021,05/01/2020,05/31/2020,2020,5,By Month,Washington,Count of COVID-19 deaths,179,,,25,,,49,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,05/01/2020,05/31/2020,2020,5,By Month,Washington,Distribution of COVID-19 deaths (%),65.3,,,9.1,,,17.9,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,05/01/2020,05/31/2020,2020,5,By Month,Washington,Unweighted distribution of population (%),67.5,4,1.3,9.3,0.7,4.1,13,
05/26/2021,05/01/2020,05/31/2020,2020,5,By Month,Washington,Weighted distribution of population (%),60.1,6,0.8,16.5,0.8,4.5,11.5,
05/26/2021,06/01/2020,06/30/2020,2020,6,By Month,Washington,Count of COVID-19 deaths,83,,14,,,,41,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,06/01/2020,06/30/2020,2020,6,By Month,Washington,Distribution of COVID-19 deaths (%),52.2,,8.8,,,,25.8,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,06/01/2020,06/30/2020,2020,6,By Month,Washington,Unweighted distribution of population (%),67.5,4,1.3,9.3,0.7,4.1,13,
05/26/2021,06/01/2020,06/30/2020,2020,6,By Month,Washington,Weighted distribution of population (%),59.8,5.6,1,14.4,0.8,4.4,14.1,
05/26/2021,07/01/2020,07/31/2020,2020,7,By Month,Washington,Count of COVID-19 deaths,177,,17,17,14,,57,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,07/01/2020,07/31/2020,2020,7,By Month,Washington,Distribution of COVID-19 deaths (%),60.6,,5.8,5.8,4.8,,19.5,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,07/01/2020,07/31/2020,2020,7,By Month,Washington,Unweighted distribution of population (%),67.5,4,1.3,9.3,0.7,4.1,13,
05/26/2021,07/01/2020,07/31/2020,2020,7,By Month,Washington,Weighted distribution of population (%),62.5,5.3,1,13.3,0.8,4.3,12.9,
05/26/2021,08/01/2020,08/31/2020,2020,8,By Month,Washington,Count of COVID-19 deaths,197,14,,12,,,50,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,08/01/2020,08/31/2020,2020,8,By Month,Washington,Distribution of COVID-19 deaths (%),67.9,4.8,,4.1,,,17.2,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,08/01/2020,08/31/2020,2020,8,By Month,Washington,Unweighted distribution of population (%),67.5,4,1.3,9.3,0.7,4.1,13,
05/26/2021,08/01/2020,08/31/2020,2020,8,By Month,Washington,Weighted distribution of population (%),63.6,5.4,0.9,13.5,0.8,4.4,11.2,
05/26/2021,09/01/2020,09/30/2020,2020,9,By Month,Washington,Count of COVID-19 deaths,123,,,,,,31,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,09/01/2020,09/30/2020,2020,9,By Month,Washington,Distribution of COVID-19 deaths (%),69.5,,,,,,17.5,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,09/01/2020,09/30/2020,2020,9,By Month,Washington,Unweighted distribution of population (%),67.5,4,1.3,9.3,0.7,4.1,13,
05/26/2021,09/01/2020,09/30/2020,2020,9,By Month,Washington,Weighted distribution of population (%),64.3,5.4,0.9,12.8,0.9,4.5,11.2,
05/26/2021,10/01/2020,10/31/2020,2020,10,By Month,Washington,Count of COVID-19 deaths,189,,,,,,27,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,10/01/2020,10/31/2020,2020,10,By Month,Washington,Distribution of COVID-19 deaths (%),77.1,,,,,,11,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,10/01/2020,10/31/2020,2020,10,By Month,Washington,Unweighted distribution of population (%),67.5,4,1.3,9.3,0.7,4.1,13,
05/26/2021,10/01/2020,10/31/2020,2020,10,By Month,Washington,Weighted distribution of population (%),64,5.5,0.9,14,0.8,4.5,10.3,
05/26/2021,11/01/2020,11/30/2020,2020,11,By Month,Washington,Count of COVID-19 deaths,369,14,,26,,11,46,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,11/01/2020,11/30/2020,2020,11,By Month,Washington,Distribution of COVID-19 deaths (%),76.9,2.9,,5.4,,2.3,9.6,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,11/01/2020,11/30/2020,2020,11,By Month,Washington,Unweighted distribution of population (%),67.5,4,1.3,9.3,0.7,4.1,13,
05/26/2021,11/01/2020,11/30/2020,2020,11,By Month,Washington,Weighted distribution of population (%),63.6,5.4,0.9,13.7,0.8,4.5,11,
05/26/2021,12/01/2020,12/31/2020,2020,12,By Month,Washington,Count of COVID-19 deaths,681,40,25,75,15,,91,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,12/01/2020,12/31/2020,2020,12,By Month,Washington,Distribution of COVID-19 deaths (%),72.8,4.3,2.7,8,1.6,,9.7,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,12/01/2020,12/31/2020,2020,12,By Month,Washington,Unweighted distribution of population (%),67.5,4,1.3,9.3,0.7,4.1,13,
05/26/2021,12/01/2020,12/31/2020,2020,12,By Month,Washington,Weighted distribution of population (%),62.5,5.7,0.8,15,0.8,4.5,10.6,
05/26/2021,01/01/2021,01/31/2021,2021,1,By Month,Washington,Count of COVID-19 deaths,565,17,21,76,13,,77,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,01/01/2021,01/31/2021,2021,1,By Month,Washington,Distribution of COVID-19 deaths (%),72.7,2.2,2.7,9.8,1.7,,9.9,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,01/01/2021,01/31/2021,2021,1,By Month,Washington,Unweighted distribution of population (%),67.5,4,1.3,9.3,0.7,4.1,13,
05/26/2021,01/01/2021,01/31/2021,2021,1,By Month,Washington,Weighted distribution of population (%),64,5.4,0.9,13.3,0.9,4.6,10.9,
05/26/2021,02/01/2021,02/28/2021,2021,2,By Month,Washington,Count of COVID-19 deaths,289,13,,32,12,,41,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,02/01/2021,02/28/2021,2021,2,By Month,Washington,Distribution of COVID-19 deaths (%),72.8,3.3,,8.1,3,,10.3,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,02/01/2021,02/28/2021,2021,2,By Month,Washington,Unweighted distribution of population (%),67.5,4,1.3,9.3,0.7,4.1,13,
05/26/2021,02/01/2021,02/28/2021,2021,2,By Month,Washington,Weighted distribution of population (%),63,5.7,0.9,14.4,0.9,4.6,10.6,
05/26/2021,03/01/2021,03/31/2021,2021,3,By Month,Washington,Count of COVID-19 deaths,141,,,14,,,14,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,03/01/2021,03/31/2021,2021,3,By Month,Washington,Distribution of COVID-19 deaths (%),74.6,,,7.4,,,7.4,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,03/01/2021,03/31/2021,2021,3,By Month,Washington,Unweighted distribution of population (%),67.5,4,1.3,9.3,0.7,4.1,13,
05/26/2021,03/01/2021,03/31/2021,2021,3,By Month,Washington,Weighted distribution of population (%),63.2,5.8,0.9,13.7,0.9,4.7,10.7,
05/26/2021,04/01/2021,04/30/2021,2021,4,By Month,Washington,Count of COVID-19 deaths,139,11,,23,,,19,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,04/01/2021,04/30/2021,2021,4,By Month,Washington,Distribution of COVID-19 deaths (%),64.4,5.1,,10.6,,,8.8,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,04/01/2021,04/30/2021,2021,4,By Month,Washington,Unweighted distribution of population (%),67.5,4,1.3,9.3,0.7,4.1,13,
05/26/2021,04/01/2021,04/30/2021,2021,4,By Month,Washington,Weighted distribution of population (%),62.8,5.8,0.9,14.2,0.9,4.6,10.8,
05/26/2021,05/01/2021,05/22/2021,2021,5,By Month,Washington,Count of COVID-19 deaths,72,,,,,,18,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,05/01/2021,05/22/2021,2021,5,By Month,Washington,Distribution of COVID-19 deaths (%),69.2,,,,,,17.3,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,05/01/2021,05/22/2021,2021,5,By Month,Washington,Unweighted distribution of population (%),67.5,4,1.3,9.3,0.7,4.1,13,
05/26/2021,05/01/2021,05/22/2021,2021,5,By Month,Washington,Weighted distribution of population (%),65,5.2,0.9,13.1,0.8,4.4,10.6,
05/26/2021,01/01/2020,05/22/2021,2020/2021,,By Total,West Virginia,Count of COVID-19 deaths,2669,89,,,,0,10,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,01/01/2020,05/22/2021,2020/2021,,By Total,West Virginia,Distribution of COVID-19 deaths (%),96,3.2,,,,0,0.4,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,01/01/2020,05/22/2021,2020/2021,,By Total,West Virginia,Unweighted distribution of population (%),92,3.5,0.2,0.8,0,1.7,1.7,
05/26/2021,01/01/2020,05/22/2021,2020/2021,,By Total,West Virginia,Weighted distribution of population (%),89.4,5.2,0.2,1.3,0,2.2,1.7,
05/26/2021,01/01/2020,12/31/2020,2020,,By Year,West Virginia,Count of COVID-19 deaths,1491,48,,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,01/01/2020,12/31/2020,2020,,By Year,West Virginia,Distribution of COVID-19 deaths (%),96.1,3.1,,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,01/01/2020,12/31/2020,2020,,By Year,West Virginia,Unweighted distribution of population (%),92,3.5,0.2,0.8,0,1.7,1.7,
05/26/2021,01/01/2020,12/31/2020,2020,,By Year,West Virginia,Weighted distribution of population (%),89.3,5.3,0.2,1.3,0,2.2,1.6,
05/26/2021,01/01/2021,05/22/2021,2021,,By Year,West Virginia,Count of COVID-19 deaths,1178,41,0,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,01/01/2021,05/22/2021,2021,,By Year,West Virginia,Distribution of COVID-19 deaths (%),95.9,3.3,0,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
05/26/2021,01/01/2021,05/22/2021,2021,,By Year,West Virginia,Unweighted distribution of population (%),92,3.5,0.2,0.8,0,1.7,1.7,
05/26/2021,01/01/2021,05/22/2021,2021,,By Year,West Virginia,Weighted distribution of population (%),89.5,5.1,0.2,1.3,0,2.2,1.8,
05/26/2021,01/01/2020,01/31/2020,2020,1,By Month,West Virginia,Count of COVID-19 deaths,0,0,0,0,0,0,0,
05/26/2021,01/01/2020,01/31/2020,2020,1,By Month,West Virginia,Distribution of COVID-19 deaths (%),0,0,0,0,0,0,0,
05/26/2021,01/01/2020,01/31/2020,2020,1,By Month,West Virginia,Unweighted distribution of population (%),92,3.5,0.2,0.8,0,1.7,1.7,
05/26/2021,01/01/2020,01/31/2020,2020,1,By Month,West Virginia,Weighted distribution of population (%),0,0,0,0,0,0,0,
05/26/2021,02/01/2020,02/29/2020,2020,2,By Month,West Virginia,Count of COVID-19 deaths,0,0,0,0,0,0,0,
05/26/2021,02/01/2020,02/29/2020,2020,2,By Month,West Virginia,Distribution of COVID-19 deaths (%),0,0,0,0,0,0,0,
